# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 15 19:40:28, 808558897.2496499, 1612.8685746314266, -875.1294109283651, -520.5000590926869, -3220.888637756861, -149.25711986913888, -72.29427600272851, -72.45687389519703, 29.57554587078657, 29.58443956500332, 1791.366129435142, 432.6743833588836, -136.23123001815972, -75.01603240885156
2025 AUG 15 19:40:29, 808558898.2505279, 1609.7671615388354, -872.7306191322294, -520.9617343977109, -3221.4580524329467, -149.1656273845173, -72.32694770103377, -72.48928756652803, 29.509180927143944, 29.518054574649888, 1789.0851414872693, 432.4282034551167, -136.1740037660306, -75.04525660714036
2025 AUG 15 19:40:30, 808558899.2514058, 1606.6732325399544, -870.3313248333917, -521.422860180096, -3222.0257581979686, -149.07381813014618, -72.35958024199891, -72.52166215666433, 29.44294035261539, 29.451793756973093, 1786.8085569183447, 432.18325053858297, -136.11652204541693, -75.07447258816816
2025 AUG 15 19:40:31, 808558900.2522838, 1603.5868295114585, -867.931527561139, -521.8834339454645, -3222.5917556034988, -148.9816907818505, -72.39217348408921, -72.55399749438432, 29.376826881579554, 29.385660224635014, 1784.5363889129421, 431.9395301367396, -136.05878338316282, -75.10368025423345
2025 AUG 15 19:40:32, 808558901.2531618, 1600.507994708752, -865.531227331367, -522.3434529398218, -3223.156045109961, -148.88924403725014, -72.4247272296005, -72.586293402238, 29.310843305716713, 29.319657048348247, 1782.2686509618827, 431.6970475096324, -136.00078629565277, -75.13287950726689
2025 AUG 15 19:40:33, 808558902.2540398, 1597.4367705179056, -863.1304219355525, -522.8029170844598, -3223.718627335636, -148.79647639386533, -72.45724132193948, -72.61854971071267, 29.24499235225179, 29.25378778132729, 1780.0053551241122, 431.4558094282065, -135.94252925688323, -75.16207023213033
2025 AUG 15 19:40:34, 808558903.2549177, 1594.373199506514, -860.7291200859548, -523.2618167853908, -3224.2795015336756, -148.70338712805074, -72.48971547509265, -72.65076617075263, 29.179277331836005, 29.18805405793839, 1777.7465200335612, 431.2158160474371, -135.88401082690655, -75.19125236057542
2025 AUG 15 19:40:35, 808558904.2557957, 1591.3173244476304, -858.327319602419, -523.720151949794, -3224.8386683257663, -148.6099747316776, -72.522149529826, -72.68294261052623, 29.113701026631553, 29.122459499044805, 1775.492157770308, 430.9770741682166, -135.8252294578581, -75.22042577571393
2025 AUG 15 19:40:36, 808558905.2566736, 1588.2691886352095, -855.9250212957867, -524.1779195770151, -3225.3961280061862, -148.5162379210838, -72.554543306704, -72.71507883823898, 29.048266402356102, 29.05700729475271, 1773.2422824479886, 430.7395889118746, -135.7661836309566, -75.2495903721441
2025 AUG 15 19:40:37, 808558906.2575516, 1585.2288345763038, -853.522228011396, -524.635115826618, -3225.9518804728455, -148.4221755102486, -72.58689657035617, -72.74717463800602, 28.982976572297815, 28.991700063471324, 1770.9969088310265, 430.5033638030827, -135.70687179665796, -75.2787460540527
2025 AUG 15 19:40:38, 808558907.2584295, 1582.1963060103435, -851.1189405604082, -525.091737713507, -3226.50592602375, -148.32778620729886, -72.6192091224894, -72.77922981574196, 28.917834556498764, 28.926541135288684, 1768.7560509781376, 430.268404015597, -135.64729241369628, -75.30789271367688
2025 AUG 15 19:40:39, 808558908.2593075, 1579.171646420823, -848.7151568863618, -525.5477830607247, -3227.0582655727853, -148.23306859012436, -72.6514808163954, -72.81124421187945, 28.852843310134915, 28.86153398071233, 1766.5197214537918, 430.034716034652, -135.5874439233939, -75.33703024684864
2025 AUG 15 19:40:40, 808558909.2601855, 1576.1548997614714, -846.3108857667403, -526.0032477085506, -3227.608897537055, -148.13802165647692, -72.68371133941756, -72.84321752075621, 28.788006282287878, 28.79668085931909, 1764.2879385838842, 429.8023009531868, -135.52732474625208, -75.36615854636067
2025 AUG 15 19:40:41, 808558910.2610635, 1573.1461098081993, -843.9061240506855, -526.4581268536924, -3228.157823545098, -148.0426440722907, -72.71590054030767, -72.87514962174511, 28.723326478565465, 28.73198536980556, 1762.0607138754142, 429.57116546563884, -135.46693332319617, -75.39527750825306
2025 AUG 15 19:40:42, 808558911.2619414, 1570.1453208538596, -841.5008735454961, -526.9124185865379, -3228.705043470729, -147.94693450786068, -72.74804820505251, -72.90704029115363, 28.658807076895833, 28.66745083650073, 1759.838062073571, 429.3413143462238, -135.40626805194273, -75.42438702334502
2025 AUG 15 19:40:43, 808558912.2628194, 1567.1525772354278, -839.0951369330625, -527.3661192102999, -3229.250557254842, -147.85089174420767, -72.78015410886951, -72.93888930779761, 28.594451387394685, 28.60308018719205, 1757.6199981609427, 429.1127517201733, -135.34532733075395, -75.45348698310973
2025 AUG 15 19:40:44, 808558913.2636974, 1564.1679233832187, -836.6889148945564, -527.8192256484929, -3229.7943652571066, -147.75451446726717, -72.81221806590966, -72.9706964736124, 28.53026264319982, 28.53887692935023, 1755.4065361209737, 428.8854827521545, -135.2841095449828, -75.48257727816376
2025 AUG 15 19:40:45, 808558914.2645752, 1561.191404671131, -834.2822092158718, -528.2717345164945, -3230.3364676052547, -147.65780140833434, -72.84423982717722, -73.00246157574928, 28.466244159783, 28.474844300974695, 1753.1976905944973, 428.6595122527309, -135.22261307652727, -75.51165779429735
