# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 22 23:01:58, 811854186.7115961, 1531.9826104612569, 3310.7365274983863, -234.140847890137, -715.6987142042053, -4.045318436518024, -12.044573812894422, -12.168988712876912, 62.37073853486053, 62.380195469422375, 1002.2343843513705, 720.8679899528377, -5.190580228159853, -13.697227846205775
2025 SEP 22 23:01:59, 811854187.7132657, 1526.942496081326, 3310.8016352987097, -233.6915672429935, -715.5461668308576, -4.037502645706705, -12.04193072585224, -12.16634584113311, 62.23790844017534, 62.247121704149386, 1000.7444593067825, 718.6526901517624, -5.189049802511025, -13.692704008596822
2025 SEP 22 23:02:00, 811854188.7149351, 1521.9189029769207, 3310.8656766825484, -233.24182953149287, -715.3983269650578, -4.02968043484481, -12.039369840291148, -12.163784462432833, 62.1048982033369, 62.11387246212155, 999.2636659777061, 716.4484660084124, -5.187522627999917, -13.688182652325095
2025 SEP 22 23:02:01, 811854189.7166045, 1516.9120113121512, 3310.9286497098255, -232.79164100823544, -715.2552038210072, -4.02185190668087, -12.03689127544966, -12.161304733699692, 61.9717131336281, 61.98045349274765, 997.7920819859191, 714.2553647528748, -5.1859987038917, -13.683663754775596
2025 SEP 22 23:02:02, 811854190.718274, 1511.9220022970733, 3310.9912788579695, -232.3487658502957, -715.1109916755132, -4.014149877021208, -12.034665239855057, -12.158853554385828, 61.83836487829986, 61.84686289151951, 996.3298952898826, 712.073329824256, -5.184477996136182, -13.67914732042357
2025 SEP 22 23:02:03, 811854191.7199434, 1506.9490614649237, 3311.048854944533, -231.90654778182972, -714.9893892648254, -4.00646540288402, -12.032549582536102, -12.156744786082301, 61.70416762968135, 61.71396898664981, 994.8634689623757, 709.916118101277, -5.18296053025158, -13.674633326951326
2025 SEP 22 23:02:04, 811854192.7216128, 1501.9933738409597, 3311.108686408245, -231.45462304493716, -714.8602733431719, -3.998611188224693, -12.030307040784953, -12.15450642522938, 61.570507047275164, 61.58005797221928, 993.4203622346175, 707.7563010490245, -5.181446272252769, -13.670121779050843
2025 SEP 22 23:02:05, 811854193.7232823, 1497.0551256679034, 3311.167444029571, -231.00226517282505, -714.7359015276488, -3.9907509383659647, -12.02814731737871, -12.152350186953472, 61.43669528636684, 61.445999999763, 991.9868010271441, 705.6077798449359, -5.179935220886313, -13.665612653654998
2025 SEP 22 23:02:06, 811854194.7249517, 1492.1345082886799, 3311.2251235362173, -230.549486853789, -714.6162912623194, -3.9828848695418957, -12.026070692265856, -12.1502763706028, 61.302738406198756, 61.3118017992801, 990.5628611260879, 703.4706063762952, -5.178427368778819, -13.66110595625327
2025 SEP 22 23:02:07, 811854195.7266212, 1487.231711192102, 3311.2817244932016, -230.09628998670706, -714.5014457944824, -3.9750130075512415, -12.024077177734641, -12.14828503032392, 61.16864252876929, 61.17746954465569, 989.1486302543527, 701.344820976663, -5.176922704678725, -13.6566016707205
