# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 NOV 01 12:41:13, 815272941.9137402, 818.5868282156786, -844.9159620326488, 441.3089743275283, -3240.486823025234, 152.4214356383488, -73.44381726889368, -73.6083792610508, 49.14597070045915, 49.13674536938144, 536.4707611763931, 545.9706169849228, 152.61120644030996, -73.64090337767031
2025 NOV 01 12:41:14, 815272942.9154096, 823.5138700793271, -847.2046115712203, 441.1529785092697, -3239.917233326496, 152.4932867796691, -73.40894794473732, -73.57381447068298, 49.33250095360561, 49.32319852080062, 538.2778655529382, 547.627503485699, 152.68004716096254, -73.60627984647253
2025 NOV 01 12:41:15, 815272943.917079, 828.4487501915341, -849.4930889419243, 440.9955956877284, -3239.3461692885717, 152.56491291124973, -73.37406121418142, -73.53923162662697, 49.51820180103007, 49.50882900733583, 540.0944369378974, 549.2907505759046, 152.74859659050801, -73.57162755838004
2025 NOV 01 12:41:16, 815272944.9187485, 833.3913152038942, -851.7813918639724, 440.8368185120526, -3238.77363187403, 152.636315692807, -73.3391572579948, -73.50463089062595, 49.70306921058827, 49.693633690239984, 541.9204023366541, 550.9602732944114, 152.8168564043384, -73.53694662627348
2025 NOV 01 12:41:17, 815272945.9204179, 838.3414101142032, -854.0695169038419, 440.6766379680927, -3238.199622571413, 152.70749682998243, -73.30423628693288, -73.47001245456116, 49.8870997672517, 49.877609390059646, 543.7556900561441, 552.6359836097464, 152.88482820020914, -73.50223718426953
2025 NOV 01 12:41:18, 815272946.9220874, 843.2988898855655, -856.3574613850635, 440.51504641222994, -3237.6241424921373, 152.7784579659591, -73.26929848737433, -73.43537648583606, 50.07029057442856, 50.06075348567255, 545.6002287870671, 554.3177960869019, 152.9525135987704, -73.46749935008926
2025 NOV 01 12:41:19, 815272947.9237568, 848.2636069275046, -858.6452218314328, 440.3520357071331, -3237.047193026542, 152.84920073788632, -73.23434406043486, -73.40072316699201, 50.25263853005139, 50.24306348650893, 547.4539473050372, 556.0056246473431, 153.01991418170795, -73.4327332548068
2025 NOV 01 12:41:20, 815272948.9254262, 853.2354196938734, -860.9327957301209, 440.18759946925275, -3236.4687750811936, 152.91972670622695, -73.19937317631583, -73.36605264987428, 50.43414097875434, 50.42453741416161, 549.3167743080825, 557.6993858669879, 153.0870315935085, -73.39793901173825
2025 NOV 01 12:41:21, 815272949.9270958, 858.2141896858118, -863.2046573778698, 440.0189679405624, -3235.893353312774, 152.9897661172174, -73.1643626025286, -73.33149780398921, 50.614803781359036, 50.60516425788272, 551.1887183126119, 559.3989164512769, 153.15386731106273, -73.36311675108382
2025 NOV 01 12:41:22, 815272950.9287652, 863.1997803619062, -865.4911447071432, 439.8515791684202, -3235.312210334899, 153.05985021320197, -73.12935805254052, -73.29680007189575, 50.79460924000986, 50.78495993558998, 553.0695603596257, 561.1042871860817, 153.22042297572904, -73.3282665850289
2025 NOV 01 12:41:23, 815272951.9304346, 868.1920579940361, -867.77741733835, 439.6827423707716, -3234.729608578555, 153.12972189914083, -73.09433756129474, -73.26208586179565, 50.9735633790894, 50.96391461129512, 554.9593033283145, 562.8153388609762, 153.2867001280244, -73.29338864204901
2025 NOV 01 12:41:24, 815272952.9321041, 873.1908914699605, -870.0634716075472, 439.51245207951763, -3234.1455491897436, 153.1993826225575, -73.05930130364794, -73.22735533352056, 51.15166432881409, 51.14202734093125, 556.8578781890417, 564.5319933396419, 153.3527002514217, -73.25848304160168
2025 NOV 01 12:41:25, 815272953.9337735, 878.1961537806644, -872.3493048542381, 439.34070080971105, -3233.5600333237253, 153.26883395409408, -73.02424945417968, -73.19260864599383, 51.32891105189636, 51.319297133549064, 558.7652170741837, 566.2541688859492, 153.41842492092263, -73.22354990088296
