# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2024 FEB 11 01:53:29, 760888478.2017118, 5890.529893378449, 461.99864050224784, 6352.528533880697, 5572.295386748483, -12.34383380590804, 67.20891176455488, 5.90753923220078, 62.133270820198646, 22.406861684352755, 22.416033150218343, 22.41144741728555, 8253436.967910843,  nan, 0.2006959467761672,  nan,  nan, 3.656097831885372,  nan, 125.24879298760956, 9.277733284170844e-15, 4.069227532898652e-15,  nan, 7.410752745614882e-16, 1.908577076379472e-21, 1.5326263074287112e-26, 1.3227573903760116e-24, 7.257376530778287e-16,  nan, 7.18679136198004e-21, 0.4643270433255425, 2265126.1691919183, 1235.9477091800795, 0.6108007259932556, 382525.1318614413, 1289.8859431988687, 75.12653334709637, 414.2891498059821, 0.0544179286937105, 0.2049149714230723, 3.734999770252263, 0.2049149714230723, 3.734999770252263,  nan,  nan,  nan,  nan, 4.092032665505915, 3.656226002963445e-06, 11.44632653671682, 151.68104122947992, 67.125, -12.125, 49.875, -61.375, 13.066261012154992, 58.661008201994605, -18.8285983783094, 68.23628832685199
2024 FEB 11 01:53:30, 760888479.2033812, 5890.797284656299, 461.7909887132627, 6352.588273369562, 5571.905629610461, -12.287721275975873, 67.17606069494046, 5.913884916305829, 62.12676334650275, 22.34052715518834, 22.349763795749457, 22.345145475468897, 8253767.738358998,  nan, 0.2007324957833134,  nan,  nan, 3.656256958949491,  nan, 125.44546960203746, 9.727262822495652e-15, 6.43168484030118e-15,  nan, 2.154026293653861e-15, 1.9172889690393625e-21, 1.5261564189707875e-26, 1.3231274768872124e-24, 1.6424805572996129e-15,  nan, 7.08097558703604e-21, 0.3541334044297962, 2265126.1691919183, 2765.952329303427, 0.424536009676346, 382525.1318614413, 3706.85442462857, 75.13295413448165, 414.2891498059821, 0.054413072793654, 0.2049429542805985, 3.734999770252263, 0.2049429542805985, 3.734999770252263,  nan,  nan,  nan,  nan, 4.094716182141048, 3.5995285620481624e-06, 11.413188274056404, 151.76500341248754, 67.125, -12.125, 49.875, -61.375, 13.06426511306415, 58.6719383734195, -18.74352608928588, 68.19843820793808
2024 FEB 11 01:53:31, 760888480.2050506, 5891.067869485333, 461.5846902902161, 6352.652559775549, 5571.522333157611, -12.231733840706196, 67.1431513504897, 5.920227074122577, 62.1202553490566, 22.27422909037166, 22.2837421005949, 22.27898559548328, 8254264.806880648,  nan, 0.2007710488014381,  nan,  nan, 3.656459178038999,  nan, 125.64604459305323, 1.017373592571282e-14, 1.538803422791831e-14,  nan, 1.0453124851943264e-14, 1.926074052734477e-21, 1.519724089774732e-26, 1.3234887228256282e-24, 1.0453124851943264e-14,  nan, 6.976741153833486e-21, 0.2403794964151504, 382525.1318614413, 17788.65158159215, 0.2403794964151504, 382525.1318614413, 17788.65158159215, 76.0143423074809, 1454.8849030871995, 0.0286939562221704, 0.204970789099453, 3.734999770252263, 0.204970789099453, 3.734999770252263,  nan,  nan,  nan,  nan, 4.097391908847061, 3.543738635974253e-06, 11.380071842459154, 151.84887634688437, 67.125, -12.125, 49.875, -61.125, 13.062269978023952, 58.68286554283451, -18.658747647235725, 68.16054024146831
2024 FEB 11 01:53:32, 760888481.2067201, 5891.342361630171, 461.3790344559207, 6352.721396086092, 5571.145502970076, -12.175918764780928, 67.11021898336901, 5.926565644373196, 62.11374685979105, 22.208017808437788, 22.217716976386388, 22.21286739241209, 8253994.507519997,  nan, 0.2008084570285792,  nan,  nan, 3.6566408168207873,  nan, 125.77362072467618, 1.045832905059709e-14, 1.0081957662072357e-13,  nan, 9.642526391229181e-14, 1.934933484376854e-21, 1.5133295037400664e-26, 1.3238413583017743e-24, 9.642526391229181e-14,  nan, 6.874065644604311e-21, 0.0813465997537628, 382525.1318614413, 162296.1605030392, 0.0813465997537628, 382525.1318614413, 162296.1605030392, 76.0200101179379, 1454.8849030871995, 0.0286918360628623, 0.2049985185299883, 3.734999770252263, 0.2049985185299883, 3.734999770252263,  nan,  nan,  nan,  nan, 4.100059799935082, 3.4888420953266103e-06, 11.346977782263224, 151.93265891848108, 67.125, -12.125, 49.875, -61.125, 13.060275558009376, 58.69378974426552, -18.574261981310343, 68.12259467976403
2024 FEB 11 01:53:33, 760888482.2083895, 5891.620547579279, 461.1742339577572, 6352.794781537036, 5570.775143220767, -12.120252976140652, 67.07725961069418, 5.932900714018912, 62.10723785189597, 22.14187939714641, 22.15176464681775, 22.14682202198208, 8254433.562276799,  nan, 0.2008450369810444,  nan,  nan, 3.656808483408612,  nan, 125.60279526882393, 1.0072995878521463e-14, 3.0723576345665565e-14,  nan, 2.6528782944364392e-14, 1.9438679694687048e-21, 1.506972321021607e-26, 1.3241852811327098e-24, 2.6528782944364392e-14,  nan, 6.772926892709176e-21, 0.1661607862856563, 382525.1318614413, 44170.75755798461, 0.1661607862856563, 382525.1318614413, 44170.75755798461, 76.02569181635953, 1454.8849030871995, 0.0286897117632188, 0.2050261297831698, 3.734999770252263, 0.2050261297831698, 3.734999770252263,  nan,  nan,  nan,  nan, 4.102719811555997, 3.4348249963194824e-06, 11.313906616822129, 152.0163500410488, 67.125, -12.125, 49.875, -61.125, 13.058281904525137, 58.70471094596736, -18.490067750258195, 68.08460175940529
2024 FEB 11 01:53:34, 760888483.2100589, 5891.904732854299, 460.96798495050655, 6352.872717804806, 5570.411259436113, -12.064952747842533, 67.04433800355129, 5.9392322198379786, 62.10072835647449, 22.075974007232634, 22.08507108058001, 22.080522543906323, 8251595.468927841,  nan, 0.2008796466550589,  nan,  nan, 3.6569372665986233,  nan, 125.88746269589538, 1.0733193639154071e-14, 8.027964290693952e-15,  nan, 3.92937033244138e-15, 1.9543295408329413e-21, 1.5006535617123758e-26, 1.3245212565816911e-24, 3.92937033244138e-15,  nan, 6.6733030659635246e-21, 0.3487409140596137, 382525.1318614413, 6473.234129192724, 0.3487409140596137, 382525.1318614413, 6473.234129192724, 76.03138728950972, 1454.8849030871995, 0.028687583373033, 0.2050537592294958, 3.734999770252263, 0.2050537592294958, 3.734999770252263,  nan,  nan,  nan,  nan, 4.1053718982407466, 3.381673628361319e-06, 11.280858895078604, 152.09994857914984, 67.125, -12.125, 49.875, -61.125, 13.0562889664649, 58.715629181197016, -18.406163890682016, 68.04656172894546
2024 FEB 11 01:53:35, 760888484.2117285, 5892.190310876431, 460.7648998395108, 6352.955210715942, 5570.053855600684, -12.009584730601388, 67.01132443496682, 5.945560209985888, 62.09421835950848, 22.00998412235856, 22.019264613677617, 22.01462436801809, 8252380.805016229,  nan, 0.2009155233320077,  nan,  nan, 3.657095881541724,  nan, 125.9112826362088, 1.080966557495428e-14, 5.191703319964254e-15,  nan, 1.146300614204336e-15, 1.9657471515380267e-21, 1.4943705549303646e-26, 1.3248477106257568e-24, 1.146300614204336e-15,  nan, 6.5751726986149405e-21, 0.5380503067197833, 382525.1318614413, 1868.789603466177, 0.5380503067197833, 382525.1318614413, 1868.789603466177, 76.03709649990343, 1454.8849030871995, 0.0286854509137419, 0.205081134077046, 3.734999770252263, 0.205081134077046, 3.734999770252263,  nan,  nan,  nan,  nan, 4.108016012895885, 3.32937452527457e-06, 11.247835192979556, 152.18345332230285, 67.125, -12.125, 49.875, -61.125, 13.054296795041624, 58.72654442265935, -18.32254923833124, 68.00847482836133
2024 FEB 11 01:53:36, 760888485.2133979, 5892.479594636331, 460.5626655894383, 6353.0422602257695, 5569.702936532206, -11.954364940647098, 66.97828422156586, 5.951884642026128, 62.08770788725764, 21.94406997242315, 21.953532032420675, 21.948801002421916, 8252128.990222392,  nan, 0.2009510679525097,  nan,  nan, 3.657250711925468,  nan, 125.96981297167233, 1.0921700856433707e-14, 4.921918313758746e-15,  nan, 6.3799155937769145e-16, 1.977278529828909e-21, 1.4881243264880055e-26, 1.3251654056461398e-24, 6.3799155937769145e-16,  nan, 6.4785144844679006e-21, 0.5983847436462353, 648797.682651693, 1067.2248269787733, 0.5983847436462353, 648797.682651693, 1067.2248269787733, 73.54217369902562, 1110.1767915663208, 0.0340255564257463, 0.2052226604080364, 3.737264922697943, 0.2052226604080364, 3.737264922697943,  nan,  nan,  nan,  nan, 4.110652111592399, 3.277914358315991e-06, 11.214836052248536, 152.26686315010986, 66.875, -11.875, 49.875, -60.875, 13.052305341989335, 58.73745669983185, -18.239222662381408, 67.9703413076074
2024 FEB 11 01:53:37, 760888486.2150673, 5892.772615678447, 460.3612530044455, 6353.133868682892, 5569.358507670599, -11.89927093634595, 66.9452392656939, 5.958205540610133, 62.08119693500068, 21.878235574103343, 21.88785854048249, 21.88304705729292, 8249471.669883366,  nan, 0.2009872834346406,  nan,  nan, 3.657420581685997,  nan, 125.8087373634787, 1.0556741644382152e-14, 6.206630665932592e-15,  nan, 1.7389359141720413e-15, 1.988925160561977e-21, 1.481914687552125e-26, 1.3254743386791591e-24, 1.7389359141720413e-15,  nan, 6.383307477650069e-21, 0.4271031257000178, 648797.682651693, 2876.7708179962656, 0.4271031257000178, 648797.682651693, 2876.7708179962656, 73.549206632378, 1110.1767915663208, 0.0340218565874117, 0.2052497846114743, 3.737264922697943, 0.2052497846114743, 3.737264922697943,  nan,  nan,  nan,  nan, 4.11328014842208, 3.2272800406920183e-06, 11.181862045556688, 152.35017686201192, 66.875, -11.875, 49.875, -60.875, 13.050314632498834, 58.74836600044584, -18.156183007111213, 67.93216140277578
2024 FEB 11 01:53:38, 760888487.2167368, 5893.069258528581, 460.16078142435447, 6353.230039952935, 5569.020573272638, -11.84434022696101, 66.91214444443663, 5.964522908213019, 62.07468550433703, 21.81247118117024, 21.822298469817746, 21.817384825493992, 8252078.429267012,  nan, 0.2010254591868914,  nan,  nan, 3.657631697563897,  nan, 125.9843752441368, 1.0966395547149771e-14, 1.1515847939259743e-14,  nan, 5.906578186418563e-15, 2.00068844939033e-21, 1.4757413533560194e-26, 1.325774446894011e-24, 5.906578186418563e-15,  nan, 6.2895310841582405e-21, 0.2802027679335235, 648797.682651693, 9665.353491366446, 0.2802027679335235, 648797.682651693, 9665.353491366446, 73.55625331022753, 1110.1767915663208, 0.0340181515978448, 0.2052767846474458, 3.737264922697943, 0.2052767846474458, 3.737264922697943,  nan,  nan,  nan,  nan, 4.115900075478207, 3.177458719773716e-06, 11.148913777564337, 152.43339318039156, 66.875, -11.875, 49.875, -60.875, 13.048324690574526, 58.75927231170024, -18.07342922063544, 67.89393535658668
2024 FEB 11 01:53:39, 760888488.2184062, 5893.371857192563, 459.9589132774713, 6353.330770470035, 5568.689137770004, -11.7897939788151, 66.87906581401295, 5.970836745403179, 62.06817360833581, 21.746941404178827, 21.75601411277659, 21.75147775847771, 8252165.290603037,  nan, 0.2010634171120922,  nan,  nan, 3.6578388955896095,  nan, 126.10574053530414, 1.1270757627051044e-14, 2.2786384132133527e-14,  nan, 1.2062990363865851e-14, 2.0125711163586248e-21, 1.4696053246275687e-26, 1.3260664936254755e-24, 1.2062990363865851e-14,  nan, 6.197164679646256e-21, 0.2173273485881639, 648797.682651693, 19528.881926814185, 0.2173273485881639, 648797.682651693, 19528.881926814185, 73.56331370102683, 1110.1767915663208, 0.0340144414850828, 0.2053037986486723, 3.737264922697943, 0.2053037986486723, 3.737264922697943,  nan,  nan,  nan,  nan, 4.118511853655384, 3.128437576200324e-06, 11.115991748164832, 152.5165110839607, 66.875, -11.875, 49.875, -60.875, 13.046335468535466, 58.77017566371444, -17.990959980085865, 67.85566339848897
2024 FEB 11 01:53:40, 760888489.2200757, 5893.676141094495, 459.75992642956174, 6353.436067524056, 5568.364206003289, -11.73515416886988, 66.84594382938916, 5.977147058759945, 62.06166124837648, 21.681350935812805, 21.69052448015609, 21.685937707984447, 8250012.157619217,  nan, 0.2010974642300203,  nan,  nan, 3.657973293699736,  nan, 126.1105763972438, 1.1273846724778666e-14, 2.982039987411518e-14,  nan, 2.057339576073119e-14, 2.024572495369653e-21, 1.4635041854824294e-26, 1.3263490373788835e-24, 2.057339576073119e-14,  nan, 6.1061882019043986e-21, 0.1789832100108445, 584613.051197135, 33673.170934113536, 0.1789832100108445, 584613.051197135, 33673.170934113536, 73.57038771762859, 1110.1767915663208, 0.034010726306333, 0.2053305761171957, 3.737264922697943, 0.2053305761171957, 3.737264922697943,  nan,  nan,  nan,  nan, 4.1211154355555335, 3.0802041357921368e-06, 11.083096567282912, 152.5995292827056, 66.875, -11.625, 49.875, -60.875, 13.044346992911422, 58.78107604530792, -17.908774225818355, 67.81734576521784
2024 FEB 11 01:53:41, 760888490.2217451, 5893.983802123603, 459.5621297258262, 6353.545931849429, 5568.045782722416, -11.680649193292831, 66.81276727558276, 5.983453867254207, 62.05514842146736, 21.615815498926096, 21.62524261055032, 21.620529054738206, 8249311.174172328,  nan, 0.201132896150394,  nan,  nan, 3.658137669979233,  nan, 126.04435086951766, 1.1121500859714056e-14, 1.4429163230154108e-14,  nan, 8.224496553759883e-15, 2.0366949860806628e-21, 1.457438591092262e-26, 1.3266226173395432e-24, 8.224496553759883e-15,  nan, 6.016581823401626e-21, 0.2534797505751848, 584613.051197135, 13320.740056683127, 0.2534797505751848, 584613.051197135, 13320.740056683127, 73.36849183243434, 865.7045641760382, 0.038635656628261, 0.2053572143463643, 3.737264922697943, 0.2053572143463643, 3.737264922697943,  nan,  nan,  nan,  nan, 4.1237107749273125, 3.032746094829855e-06, 11.050228837907948, 152.68244650058892, 66.875, -11.625, 49.875, -60.625, 13.042359286829454, 58.79197344003363, -17.826870848357327, 67.77898269956846
2024 FEB 11 01:53:42, 760888491.2234145, 5894.295325584162, 459.36503910346914, 6353.660364687631, 5567.73387241813, -11.62630439953296, 66.7795673034664, 5.9897571316608405, 62.04863515189884, 21.550370903735764, 21.559990473695148, 21.555180688715456, 8249744.96506188,  nan, 0.201168059349447,  nan,  nan, 3.658299681117167,  nan, 126.18502054655396, 1.1474409863062854e-14, 8.02452698852789e-15,  nan, 2.078287247117424e-15, 2.048940424087672e-21, 1.4514085926486106e-26, 1.3268873869368368e-24, 2.078287247117424e-15,  nan, 5.9283258408883285e-21, 0.4127862346442705, 584613.051197135, 3331.5685218484286, 0.4127862346442705, 584613.051197135, 3331.5685218484286, 73.37610292614677, 865.7045641760382, 0.0386310596805105, 0.2053837427184005, 3.737264922697943, 0.2053837427184005, 3.737264922697943,  nan,  nan,  nan,  nan, 4.12629782956022, 2.986051261256716e-06, 11.017389117865031, 152.7652615781434, 66.875, -11.625, 49.875, -60.625, 13.040372301805922, 58.80286788130233, -17.74524870554822, 67.74057443085852
