# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 DEC 14 14:21:16, 818994145.0865998, 857.7240630743296, 3.9962678027235556, 660.8096555547672, -3311.671270937684, 89.65350614099081, -78.60075641098497, -78.71548728873397, 48.691612111652184, 48.70154160225609, 598.3488764715133, 542.5891811615735, 90.22058387730037, -79.03026397571396
2025 DEC 14 14:21:17, 818994146.0882694, 858.1019929886918, 1.4064025988092212, 662.9746780333227, -3311.2456948167096, 89.87845567107877, -78.56304583379078, -78.67821569912886, 48.69074365449663, 48.6981744517696, 598.8992087810192, 542.5575683097566, 90.45791735497505, -78.99570601071254
2025 DEC 14 14:21:18, 818994147.0899388, 858.4807455423846, -1.1878896631482612, 665.1249275232584, -3310.819594166534, 90.102328132724, -78.52541718794201, -78.64101974682873, 48.68855843938887, 48.69615811632568, 599.4392608286046, 542.5376852327857, 90.6937294645049, -78.96096227169099
2025 DEC 14 14:21:19, 818994148.0916082, 858.8603128439677, -3.785956548419549, 667.2779737285931, -3310.3894877616995, 90.32507742289668, -78.48783430096344, -78.60364210737998, 48.686419405264886, 48.694019628981735, 599.9818250506715, 542.516741017768, 90.92802657129597, -78.92603459053775
2025 DEC 14 14:21:20, 818994149.0932777, 859.2406960017504, -6.377781519270607, 669.4285352256065, -3309.956434570627, 90.54585200508737, -78.44983956489422, -78.56608369010101, 48.684199222093504, 48.69189671026786, 600.5257095322809, 542.495928200063, 91.16081532226036, -78.89092484435444
2025 DEC 14 14:21:21, 818994150.0949471, 859.6218960070992, -8.968525719011563, 671.5790673526448, -3309.5199465015316, 90.76510444306902, -78.41167382556239, -78.5283508662903, 48.68194391883384, 48.689739426600084, 601.071338889342, 542.4748156554407, 91.39210230350126, -78.85563486860096
2025 DEC 14 14:21:22, 818994151.0966165, 860.0039050100626, -11.558208092540319, 673.7294973920278, -3309.0800393266004, 90.98284487784545, -78.37333979975347, -78.49044665377272, 48.67964751845685, 48.68755459123444, 601.6186555153683, 542.4534614284889, 91.62189417201427, -78.82016643398138
2025 DEC 14 14:21:23, 818994152.098286, 860.3867240678996, -14.152266357974687, 675.882180667988, -3308.6362158679185, 91.19953844327088, -78.33507141028052, -78.45237908258403, 48.67733809032522, 48.68531119932504, 602.1679222484927, 542.4315988693254, 91.85019787021758, -78.7845213570328
2025 DEC 14 14:21:24, 818994153.0999554, 860.7703512277852, -16.73955554776682, 678.0325611037795, -3308.189438617056, 91.41425522292006, -78.2963910335603, -78.4141329522816, 48.67497898886099, 48.68304909903385, 602.7187898386447, 542.4095727042111, 92.07702030608924, -78.74870143094913
2025 DEC 14 14:21:25, 818994154.1016248, 861.1547875932961, -19.32574630642401, 680.1828824371116, -3307.7392378038694, 91.62748271317218, -78.25754655365465, -78.37571997095564, 48.67258376845616, 48.68075384312249, 603.2713842090122, 542.3872548505684, 92.30236856685968, -78.71270842440983
