# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2025 JUL 17 10:38:41, 806020790.200352, 544.6023435948974, 494.6890052218288, 1039.2913488167262, 692.0812724216669, -81.66721897849848, -24.2394091945028, -81.49623755853317, -24.46177177325955, 41.69704060229152, 41.704657339780425, 41.70084897103597, 5774122.816062342,  nan, 0.2051512674159015, 0.2049854497430091,  nan, 3.971907352908842, 3.968662668792208, 130.23024280491234, 2.918159973866926e-14, 9.15442094322442e-14, 9.170961299242212e-14, 6.051648275484109e-14, 6.062653293037617e-14, 3.0537419393004264e-24, 3.0544501648374632e-24, 1.2599278777391974e-14, 1.2622647865317276e-14, 1.9216205598044765e-17, 1.1949116875696892, 46784.32936048196, 474.4320096415751, 0.7404662896267605, 17094.19588303642, 2258.84613913707, 0.7404662896267605, 17094.19588303642, 2258.84613913707, 0.2051563625040887, 3.9720032536959646, 0.2051637920581151, 3.972148925284007, 0.2055368856402539, 3.979470293314194, 0.2055368856402539, 3.979470293314194, 0.0143349043284592, 0.043048285576196, 81.64297739090242, 87.91292606611763, -24.375, -81.625, -24.375, -81.625, -77.81850516859785, -28.48368101791242, -84.9776331197593, -20.31674879323244
2025 JUL 17 10:38:42, 806020791.2020214, 543.9080642911259, 494.5177974158858, 1038.4258617070118, 691.0888468773838, -81.65984755448676, -24.185118959097785, -81.49075111617042, -24.40521454300993, 41.6676988050694, 41.67517930307099, 41.67143905407019, 5774084.440521812,  nan, 0.2051741336318365, 0.2050079506331885,  nan, 3.9718885116115583, 3.968636333144594, 130.21686822286804, 2.9041166830707843e-14, 8.58848708979653e-14, 8.604125105898067e-14, 4.59150889581288e-14, 4.600023232935004e-14, 3.009452047637269e-24, 3.0101498397993634e-24, 4.59150889581288e-14, 4.600023232935004e-14, 1.9218771160131786e-17, 0.7521979862923921, 46784.32936048196, 1714.8260041606773, 0.7521979862923921, 46784.32936048196, 1714.8260041606773, 0.7521979862923921, 46784.32936048196, 1714.8260041606773, 0.2051801895301022, 3.9720032536959646, 0.2051801895301022, 3.9720032536959646, 0.205560668658877, 3.979470293314194, 0.205560668658877, 3.979470293314194, 0.0142623768887039, 0.0431489570176603, 81.67887750338235, 87.89127345481394, -24.125, -81.625, -24.125, -81.625, -77.81849043333393, -28.420926383535758, -84.96755254264684, -20.26726017220333
2025 JUL 17 10:38:43, 806020792.2036908, 543.2122800923898, 494.3491291488769, 1037.5614092412668, 690.0959649400705, -81.65234752151024, -24.130809088477253, -81.48527253766947, -24.348652741687808, 41.63823293728972, 41.64555119702599, 41.641892067157855, 5773860.273232222,  nan, 0.2051971484245878, 0.2050305551832575,  nan, 3.9718708483421774, 3.968610292860655, 130.1715571388394, 2.87481852370847e-14, 3.737654806187113e-13, 3.744561090517532e-13, 3.4581545821552405e-13, 3.4645657735405415e-13, 2.9660187674159127e-24, 2.9667063289264644e-24, 3.4581545821552405e-13, 3.4645657735405415e-13, 1.922138889678844e-17, 0.3102041233681034, 46784.32936048196, 12812.238116715203, 0.3102041233681034, 46784.32936048196, 12812.238116715203, 0.3102041233681034, 46784.32936048196, 12812.238116715203, 0.205204104834789, 3.9720032536959646, 0.205204104834789, 3.9720032536959646, 0.2055845397626935, 3.979470293314194, 0.2055845397626935, 3.979470293314194, 0.0141902802923592, 0.0432495501989694, 81.71473000975112, 87.8696827673915, -24.125, -81.625, -24.125, -81.625, -77.81847974992276, -28.35815915089752, -84.95748119885691, -20.217771017042008
2025 JUL 17 10:38:44, 806020793.2053603, 542.521239526138, 494.17674795894976, 1036.6979874850877, 689.102627580643, -81.64501117171598, -24.076488619060097, -81.47980179762878, -24.292086391715365, 41.60860514172828, 41.6158136190902, 41.61220938040924, 5771650.249113342,  nan, 0.2052202797541888, 0.2050533475389576,  nan, 3.971853760896911, 3.968586215464313, 130.21652448360987, 2.905947914382058e-14, 8.93001258173588e-13, 8.946544894698405e-13, 8.685498241533547e-13, 8.701596822661182e-13, 2.9234227425206352e-24, 2.92410027151442e-24, 8.685498241533547e-13, 8.701596822661182e-13, 1.922405952936817e-17, 0.1426743979302107, 46784.32936048196, 31928.02649623984, 0.1426743979302107, 46784.32936048196, 31928.02649623984, 0.1426743979302107, 46784.32936048196, 31928.02649623984, 0.2052281070139763, 3.9720032536959646, 0.2052281070139763, 3.9720032536959646, 0.205608497549851, 3.979470293314194, 0.205608497549851, 3.979470293314194, 0.0141186119356967, 0.0433500637343214, 81.75053486152262, 87.84815399433262, -24.125, -81.625, -24.125, -81.625, -77.81847309893944, -28.29537937326224, -84.94741905953283, -20.168281326592915
2025 JUL 17 10:38:45, 806020794.2070297, 541.8319190513835, 494.0036921723183, 1035.8356112237018, 688.1088360159504, -81.63769330484332, -24.02215075459501, -81.47433887621985, -24.23551552558028, 41.57885042204369, 41.58592807510396, 41.58238924857383, 5772034.676449962,  nan, 0.205243439770376, 0.205075966660663,  nan, 3.9718355091154662, 3.968557015735759, 130.1927752257742, 2.8878613758586414e-14, 1.1740562618996482e-13, 1.176216018664218e-13, 9.096172800994965e-14, 9.11302861319104e-14, 2.8816453041875174e-24, 2.8823129943562252e-24, 9.096172800994965e-14, 9.11302861319104e-14, 1.9226783857790077e-17, 0.5825557168824333, 46784.32936048196, 3318.293020482825, 0.5825557168824333, 46784.32936048196, 3318.293020482825, 0.5825557168824333, 46784.32936048196, 3318.293020482825, 0.2052521971823266, 3.9720032536959646, 0.2052521971823266, 3.9720032536959646, 0.2056325431326761, 3.979470293314194, 0.2056325431326761, 3.979470293314194, 0.0140473696273427, 0.0434504952145758, 81.78629181066894, 87.82668734466797, -24.125, -81.625, -24.125, -81.625, -77.81847047567986, -28.232587106428205, -84.93736609523309, -20.11879111509627
2025 JUL 17 10:38:46, 806020795.2086991, 541.14424438723, 493.8300371181426, 1034.9742815053726, 687.1145911640233, -81.63039258238172, -23.96779701437252, -81.46888374686989, -24.17894016486216, 41.548957444162845, 41.55590634572395, 41.5524318949434, 5771588.727296377,  nan, 0.2052665898866134, 0.2050988882478139,  nan, 3.9718153427237146, 3.968532020489353, 130.19571263398018, 2.896611337029555e-14, 6.46355695276892e-14, 6.475458688572517e-14, 2.381018580494497e-14, 2.385516016116465e-14, 2.8406680888047344e-24, 2.8413261294813363e-24, 2.381018580494497e-14, 2.385516016116465e-14, 1.9229562735731328e-17, 0.7088696960929483, 349078.7515253849, 869.289071834892, 0.7088696960929483, 349078.7515253849, 869.289071834892, 0.7088696960929483, 349078.7515253849, 869.289071834892, 0.2052689495802633, 3.971857585652809, 0.2052689495802633, 3.971857585652809, 0.2056566760320806, 3.979470293314194, 0.2056566760320806, 3.979470293314194, 0.0139765512074754, 0.0435508422254157, 81.82200059727595, 87.80528302657825, -23.875, -81.625, -23.875, -81.625, -77.8184718629294, -28.16978239897707, -84.92732227520557, -20.069300381864903
2025 JUL 17 10:38:47, 806020796.2103686, 540.4479227995514, 493.6660794639976, 1034.114002263549, 686.1198940277521, -81.62292998429642, -23.913632458074, -81.46343638520251, -24.12236032879474, 41.51742951583335, 41.52736195549605, 41.5223957356647, 5773099.35477331,  nan, 0.2052898823288256, 0.2051217855816692,  nan, 3.971797174718647, 3.9685057551117855, 130.19708759101275, 2.894660871257956e-14, 3.61967184347968e-13, 3.626483253506306e-13, 3.3319403687071965e-13, 3.338232487226667e-13, 2.8004725692165814e-24, 2.801121145636545e-24, 3.3319403687071965e-13, 3.338232487226667e-13, 1.9232396868676796e-17, 0.2814634690001611, 349078.7515253849, 12066.278325380448, 0.2814634690001611, 349078.7515253849, 12066.278325380448, 0.2814634690001611, 349078.7515253849, 12066.278325380448, 0.2052931682667969, 3.971857585652809, 0.2052931682667969, 3.971857585652809, 0.2056808489582354, 3.979470293314194, 0.2056808489582354, 3.979470293314194, 0.0139061540871227, 0.0436511033818152, 81.85766118331614, 87.78394102752236, -23.875, -81.625, -23.875, -81.625, -77.81847724575074, -28.106965298822765, -84.91728756835597, -20.019809125169697
2025 JUL 17 10:38:48, 806020797.212038, 539.7637403783718, 493.4910383813319, 1033.2547787597036, 685.124745552793, -81.6156666868416, -23.85924328931013, -81.45799676939282, -24.06577605562778, 41.487284907236514, 41.4970394133732, 41.49216216030486, 5772548.744257331,  nan, 0.20531336926607, 0.2051448966667167,  nan, 3.9717801597794224, 3.96848101625648, 130.17727571013407, 2.88006772123116e-14, 6.099258261160373e-13, 6.110753394271074e-13, 5.820409343946478e-13, 5.831398139608492e-13, 2.7610426901505428e-24, 2.7616819831217017e-24, 5.820409343946478e-13, 5.831398139608492e-13, 1.9235287522567638e-17, 0.2280823620823529, 349078.7515253849, 20911.559289594297, 0.2280823620823529, 349078.7515253849, 20911.559289594297, 0.2280823620823529, 349078.7515253849, 20911.559289594297, 0.2053175224222665, 3.971857585652809, 0.2053175224222665, 3.971857585652809, 0.2057051570655371, 3.979470293314194, 0.2057051570655371, 3.979470293314194, 0.0138361774214971, 0.043751273096513, 81.89327264916183, 87.76266222678315, -23.875, -81.625, -23.875, -81.625, -77.8184866191271, -28.044135862681284, -84.90726194893847, -19.97031736131838
2025 JUL 17 10:38:49, 806020798.2137074, 539.0812115970753, 493.3154076451543, 1032.3966192422297, 684.129146855228, -81.60842042806534, -23.80483834242039, -81.45256487785112, -24.00918736105633, 41.45700152908158, 41.46658050947283, 41.4617910192772, 5771673.048611476,  nan, 0.2053368436129696, 0.205168081605357,  nan, 3.971761188174693, 3.9684560115617087, 130.08490359676262, 2.8216360773946604e-14, 6.738844463804671e-14, 6.751413181195652e-14, 3.150600274787179e-14, 3.1565471163152723e-14, 2.7223608054764303e-24, 2.722990991930702e-24, 3.150600274787179e-14, 3.1565471163152723e-14, 1.9238235117366938e-17, 0.6496888035186634, 349078.7515253849, 1123.2239195302277, 0.6496888035186634, 349078.7515253849, 1123.2239195302277, 0.6496888035186634, 349078.7515253849, 1123.2239195302277, 0.2053419634620394, 3.971857585652809, 0.2053419634620394, 3.971857585652809, 0.2057295518608434, 3.979470293314194, 0.2057295518608434, 3.979470293314194, 0.0137666177709419, 0.0438513520369441, 81.92883539660828, 87.7414461715733, -23.875, -81.625, -23.875, -81.625, -77.81849996923623, -27.98129413870593, -84.89724538530149, -19.92082508709015
2025 JUL 17 10:38:50, 806020799.215377, 538.4003396561415, 493.13918710128127, 1031.539526757423, 683.1330987897632, -81.60119117821121, -23.75041763378976, -81.44714068306813, -23.952594265298547, 41.42657894328962, 41.4359847890556, 41.43128186617261, 5769007.522676875,  nan, 0.2053605465116546, 0.2051912811276679,  nan, 3.971744991675404, 3.9684295812059855, 130.0484672353989, 2.8031009277532916e-14, 7.99233521802152e-14, 8.007413922141394e-14, 5.1003553171238966e-14, 5.1101716359449594e-14, 2.6844103429624833e-24, 2.685031595895797e-24, 6.8460604350742245e-15, 6.858979464097085e-15, 1.9241240662756878e-17, 1.0911253724917047, 349078.7515253849, 242.23591663899177, 0.7520672776417214, 38891.91132803479, 1820.18797517362, 0.7520672776417214, 38891.91132803479, 1820.18797517362, 0.2053664914411526, 3.971857585652809, 0.2053590696346852, 3.9717119211544105, 0.2057540333988102, 3.979470293314194, 0.205754310745351, 3.979475746027624, 0.013697473450683, 0.0439513366743764, 81.96434894037124, 87.72029329972804, -23.625, -81.625, -23.625, -81.625, -77.81851728044062, -27.918440170896265, -84.88723784586728, -19.871332301089645
2025 JUL 17 10:38:51, 806020800.2170464, 537.721126306389, 492.96237629932574, 1030.6835026057147, 682.1366025747632, -81.59397892023058, -23.69598119321662, -81.4417241635391, -23.89599680955205, 41.396017468948685, 41.40525218435973, 41.40063482665421, 5772699.112747084,  nan, 0.2053841698806601, 0.2052146168351256,  nan, 3.9717255345802456, 3.968404114451286, 130.10412174619543, 2.837969164426985e-14, 3.033867071911309e-13, 3.039676275357453e-13, 2.769758781329712e-13, 2.7750882737650305e-13, 2.6471751247782518e-24, 2.6477876133473595e-24, 2.769758781329712e-13, 2.7750882737650305e-13, 1.9244305034995325e-17, 0.3565480826135471, 38891.91132803479, 9803.701998763469, 0.3565480826135471, 38891.91132803479, 9803.701998763469, 0.3565480826135471, 38891.91132803479, 9803.701998763469, 0.2053836850400383, 3.9717119211544105, 0.2053836850400383, 3.9717119211544105, 0.2057788785865439, 3.979475746027624, 0.2057788785865439, 3.979475746027624, 0.013628742376606, 0.0440512244822351, 81.99981300155044, 87.69920383388825, -23.625, -81.625, -23.625, -81.625, -77.81853853933386, -27.855574029931137, -84.87723930586027, -19.82183901975332
2025 JUL 17 10:38:52, 806020801.2187158, 537.0435784076057, 492.78498146048895, 1029.8285598680943, 681.1396592404915, -81.58678362483009, -23.6415290352576, -81.43631529740065, -23.839395006520395, 41.3653169029545, 41.37438251916772, 41.36984971106111, 5771781.015276877,  nan, 0.2054078423706519, 0.2052379590196719,  nan, 3.971705339773104, 3.968377080142457, 130.00437486328553, 2.7729362615427702e-14, 4.1111041545244473e-13, 4.11898468185622e-13, 3.827626794585152e-13, 3.834990031341845e-13, 2.6106394747510302e-24, 2.6112433643906563e-24, 3.827626794585152e-13, 3.834990031341845e-13, 1.9247429058311746e-17, 0.2949647897684153, 38891.91132803479, 13439.828679669972, 0.2949647897684153, 38891.91132803479, 13439.828679669972, 0.2949647897684153, 38891.91132803479, 13439.828679669972, 0.2054083868276945, 3.9717119211544105, 0.2054083868276945, 3.9717119211544105, 0.2058035326099747, 3.979475746027624, 0.2058035326099747, 3.979475746027624, 0.0135604224063999, 0.0441510129857179, 82.03522733517687, 87.67817798401587, -23.625, -81.625, -23.625, -81.625, -77.81856374090361, -27.79269575038045, -84.86724973221766, -19.772345239598376
