# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2025 APR 05 16:56:14, 797144243.2023507, 1200.9997354151756, 1192.9898801266943, 2393.98961554187, 2340.2475652106764, -45.80819618941866, 67.26772021250534, -45.667494373797545, 67.25709398649097, 77.84777747420061, 77.85759997831168, 77.85268872625615, 2062414.064917311,  nan, 0.0563937719114251,  nan,  nan, 2.6463702281494688,  nan, 131.75419518140058, 4.3180882035268265e-14, 2.6775828360485802e-17,  nan, 6.456714237326871e-18,  1.62408291538329e-22, 5.530898141440312e-26,  4.292718462677122e-24, 9.900665010866234e-19,  nan, 2.8207937245910924e-17, 1.2464151158563666, 59800.76863713052, 377.15939896573934, 0.4742526727911249, 466453.8303921845, 2465.355806670037, 86.37045974826948, 2455.9089729104635, 0.0203006424121232, 0.0385906856028996, 2.3521647809459645, 0.0385906856028996, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0519382324995782, 0.1994236193539057, 71.955137868987, 72.3208797814916, 67.375, -46.375, 49.875, -61.875, -16.09519009800126, 55.83084310584306, -94.00169091146336, 68.17914591272086
2025 APR 05 16:56:15, 797144244.2040201, 1198.770119615242, 1190.20718234279, 2388.977301958032, 2334.667381681806, -45.783611217230266, 67.30183114017865, -45.632781054424505, 67.28944516208736, 77.77065818708503, 77.78014937167684, 77.77540377938094, 2077918.519548742,  nan, 0.0566203583301393,  nan,  nan, 2.6462318287635918,  nan, 131.86387925377332, 4.4700865870431114e-14, 3.9870869966800566e-17,  nan, 2.275891155424777e-17,  1.6314080991706414e-22, 5.629156089487427e-26,  4.3112362516981984e-24, 4.199183307036436e-18,  nan, 2.808067349923366e-17, 0.752780615138417, 59800.76863713052, 1569.744228617935, 0.3615264866061181, 127148.4154910128, 8518.694315061217, 86.3624642522752, 2455.9089729104635, 0.0203011821066224, 0.038766658038684, 2.3521647809459645, 0.038766658038684, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0516923249003981, 0.1985181929147381, 71.99324478739254, 72.37212919671603, 67.375, -46.125, 49.875, -61.875, -16.08930650416902, 55.89343150548277, -93.91708827484932, 68.21709038388515
2025 APR 05 16:56:16, 797144245.2056895, 1196.5433982512902, 1187.4242840063232, 2383.967682257613, 2329.0861212557106, -45.75901830976685, 67.33592279061997, -45.59798520242125, 67.32176836922962, 77.69328932191489, 77.7024219117824, 77.69785561684864, 2092505.028250752,  nan, 0.0568130863042007,  nan,  nan, 2.6455761854916813,  nan, 131.66557295084527, 4.2500374724889326e-14, 5.790525004013758e-17,  nan, 3.737935622665824e-17,  1.6387087266411327e-22, 5.729528604703416e-26,  4.329687401722332e-24, 3.737935622665824e-17,  nan, 2.79542522318412e-17, 0.302731778543935, 59800.76863713052, 13711.584406787784, 0.302731778543935, 59800.76863713052, 13711.584406787784, 86.35462164049369, 2455.9089729104635, 0.0203017126522889, 0.0389429718071392, 2.3521647809459645, 0.0389429718071392, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0514479353918504, 0.1976149744401199, 72.03127638143546, 72.42345068481973, 67.375, -45.875, 49.875, -61.875, -16.083392196629024, 55.95601028299331, -93.83219166097864, 68.25498724289379
2025 APR 05 16:56:17, 797144246.2073591, 1194.304258522615, 1184.656524491396, 2378.960783014011, 2323.503792923971, -45.733791217050566, 67.36988233877362, -45.56310650096852, 67.3540636410322, 77.61524513401297, 77.62484184630163, 77.6200434901573, 2106486.589764835,  nan, 0.0569963217379658,  nan,  nan, 2.644777240580436,  nan, 131.58685666072935, 4.163350320653868e-14, 6.425635833875441e-17,  nan, 3.0174861819872544e-17,  1.6459844312300098e-22, 5.832069725266201e-26,  4.348071080615928e-24, 2.4202537405678792e-17,  nan, 2.782866971291372e-17, 0.3132289252304401, 385795.6124017664, 8698.229820436904, 0.3409947295810999, 59800.76863713052, 10861.28378031824, 86.34693101904732, 2455.9089729104635, 0.0203022340420841, 0.0391196308711515, 2.3521647809459645, 0.0391196308711515, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0512050576976122, 0.19671396187935, 72.06923210411375, 72.47484462767136, 67.375, -45.875, 49.875, -61.875, -16.077446895810144, 56.018579410697896, -93.7469998679342, 68.29283620941708
2025 APR 05 16:56:18, 797144247.2090285, 1192.083551965365, 1181.8730763406709, 2373.956628306036, 2317.920408911913, -45.70921620102616, 67.40391431218963, -45.52814464877456, 67.3863309849092, 77.53737784301462, 77.54655181792748, 77.54196483047104, 2121622.0368056805,  nan, 0.0572404307368896,  nan,  nan, 2.644981265076324,  nan, 131.69810318427548, 4.2952021411359974e-14, 1.1822267059953036e-16,  nan, 9.744230343470326e-17,  1.6532349870974067e-22, 5.936835618606165e-26,  4.366386822724586e-24, 9.744230343470326e-17,  nan, 2.7703922254956946e-17, 0.1848161944700507, 385795.6124017664, 34361.146957356505, 0.1848161944700507, 385795.6124017664, 34361.146957356505, 86.33939148425945, 2455.9089729104635, 0.0203027462714536, 0.0392966432942052, 2.3521647809459645, 0.0392966432942052, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0509636866874078, 0.1958151495787629, 72.10711122913348, 72.52631161673338, 67.375, -45.625, 49.875, -61.875, -16.071470564988566, 56.08113879028012, -93.66151178126358, 68.33063709799342
2025 APR 05 16:56:19, 797144248.2106979, 1189.8502853109976, 1179.104958693539, 2368.9552440045363, 2312.3359772511653, -45.68397060232012, 67.43783528715292, -45.49309933453589, 67.41857044353212, 77.45882592441778, 77.46841279125704, 77.46361935783742, 2136362.6925722025,  nan, 0.0574095278783264,  nan,  nan, 2.643904944395941,  nan, 132.05287334770787, 4.7582010508918576e-14, 5.221198222449624e-17,  nan, 3.4867507004473404e-17,  1.6604600002659092e-22, 4.702147260811329e-26,  4.3846337232471294e-24, 2.763602542633545e-18,  nan, 2.7580006157018304e-17, 0.6753815910470137, 385795.6124017664, 956.1675671348364, 0.2467660835935988, 908990.0265134928, 12042.136558247135, 86.33200215728706, 2455.9089729104635, 0.020303249335949, 0.0394740119144421, 2.3521647809459645, 0.0394740119144421, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.050723816122613, 0.1949185352828028, 72.14491320326457, 72.57785205400332, 67.375, -45.375, 49.875, -61.875, -16.06546291860704, 56.14368841461419, -93.57572619333617, 68.36838962579664
2025 APR 05 16:56:20, 797144249.2123674, 1187.6196266672357, 1176.3370293906478, 2363.9566560578837, 2306.750507790249, -45.65870077637848, 67.47173439827242, -45.45797030585727, 67.45078199303767, 77.38000824985244, 77.39000208565675, 77.3850051677546, 2150822.14590173,  nan, 0.0576496728311492,  nan,  nan, 2.6440720227217485,  nan, 131.80278741289334, 4.400143462367552e-14, 2.868686059392141e-17,  nan, 1.474625074231414e-17,  1.6676592182895578e-22, 3.626720718293576e-26,  4.4028112457921564e-24, 5.621657532078069e-19,  nan, 2.7456917764652795e-17, 1.1628271759743003, 385795.6124017664, 190.8311636283088, 0.3777369824378164, 416893.628972398, 4986.595909163062, 86.32476204476932, 2455.9089729104635, 0.0203037432407021, 0.039651743221748, 2.3521647809459645, 0.039651743221748, 2.3521647809459645,  nan,  nan,  nan,  nan, 0.0504854405333467, 0.1940241143662065, 72.18263735249776, 72.62946648171071, 67.375, -45.125, 49.875, -61.875, -16.059423924810318, 56.2062281828764, -93.48964191517368, 68.40609354468457
2025 APR 05 16:56:21, 797144250.2140368, 1185.4080703509967, 1173.552820410317, 2358.9608907613137, 2301.164010650806, -45.63408475214381, 67.50573304484004, -45.42275725309689, 67.48296566353596, 77.30138682571253, 77.3108529924748, 77.30611990909367, 2165733.424080029,  nan, 0.0578456506417596,  nan,  nan, 2.6435145145289893,  nan, 131.59479391269022, 4.1527779556659764e-14, 2.0351278403636828e-17,  nan, 3.808428967680211e-18,  1.6748323882507368e-22, 3.671244915163254e-26,  4.420918856608799e-24, 2.2166449239182333e-19,  nan, 2.7334653478838985e-17, 1.50200237036409, 553086.7104532674, 74.3702030030247, 0.6101129035154927, 390301.737213942, 1282.0603575407658, 86.31767029315006, 2455.9089729104635, 0.0203042279830758, 0.0400097207808952, 2.3544376059227545, 0.0400097207808952, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.0502485541288613, 0.1931318838213275, 72.22028305302861, 72.68115535352115, 67.625, -46.375, 49.875, -61.875, -16.053353357409094, 56.26875805094641, -93.40325778532126, 68.44374859165296
2025 APR 05 16:56:22, 797144251.2157062, 1183.1831541586084, 1170.7848205937662, 2353.967974752374, 2295.576496407303, -45.60881484174893, 67.53956956153054, -45.38745985307426, 67.51512149458465, 77.22204919390747, 77.23187831133083, 77.22696375261916, 2181573.691303871,  nan, 0.0580816199393642,  nan,  nan, 2.643528546882163,  nan, 131.68291615887003, 4.2617450830829975e-14, 3.136238474487685e-17,  nan, 1.4890178722760672e-17,  1.6819790971078297e-22, 3.716428753446665e-26,  4.438955598843647e-24, 7.34964077702982e-19,  nan, 2.721320962647934e-17, 1.0120845130848966, 553086.7104532674, 241.89492027414252, 0.3427107761516379, 817947.5679325763, 4912.946964774474, 86.31072605422892, 2455.9089729104635, 0.0203047035617629, 0.0401885412698624, 2.3544376059227545, 0.0401885412698624, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.0500131510840603, 0.1922418402726733, 72.2578496864872, 72.73291914865568, 67.625, -46.125, 49.875, -61.875, -16.04725099100676, 56.33127799435756, -93.3165726086076, 68.48135451611415
2025 APR 05 16:56:23, 797144252.2173758, 1180.9770017568549, 1168.0009308228005, 2348.9779325796558, 2289.9879738701216, -45.584158562467785, 67.57352529500034, -45.35207784791467, 67.54724946573165, 77.14289884011836, 77.15216821410081, 77.14753352710959, 2197293.143853795,  nan, 0.05828147492291,  nan,  nan, 2.643017337528109,  nan, 131.92665854192057, 4.5129794384514855e-14, 1.334323384331401e-16,  nan, 1.173851772808411e-16,  1.6890991778785558e-22, 3.762284846529946e-26,  4.456921160914291e-24, 5.166514354621929e-18,  nan, 2.7092582638632348e-17, 0.5276534802331788, 553086.7104532674, 1668.0285298089498, 0.1772280417707466, 386831.5077274455, 37950.22330467021, 86.30392836018987, 2455.9089729104635, 0.0203051699853413, 0.0403677386080866, 2.3544376059227545, 0.0403677386080866, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.049779226016708, 0.1913539790312073, 72.29533656363137, 72.78475842744821, 67.625, -45.875, 49.875, -61.875, -16.041116782856975, 56.393787919979445, -93.22958518356948, 68.51891106516354
2025 APR 05 16:56:24, 797144253.2190452, 1178.7579097196292, 1165.2328833765737, 2343.9907930962027, 2284.3984535209747, -45.55883458416229, 67.60734417687996, -45.31661092422144, 67.57934960384577, 77.06303851514423, 77.07262065503522, 77.06782958508973, 2210557.697541289,  nan, 0.0584787726365172,  nan,  nan, 2.642456972606467,  nan, 132.0100621855567, 4.6292641477025264e-14, 5.384165274842519e-16,  nan, 5.210694169732523e-16,  1.6961922101652912e-22, 3.80882540845431e-26,  4.4748145662962135e-24, 5.210694169732523e-16,  nan, 2.697276899018511e-17, 0.0857767988423445, 553086.7104532674, 165019.0479205749, 0.0857767988423445, 553086.7104532674, 165019.0479205749, 87.07547050424675, 13191.430786627185, 0.0087408168809868, 0.0405473140543522, 2.3544376059227545, 0.0405473140543522, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.0495467732546386, 0.1904682970611205, 72.33274304107044, 72.83667365882542, 67.625, -45.625, 49.875, -62.125, -16.034950508716744, 56.45628777827246, -93.14229434278909, 68.55641797255213
2025 APR 05 16:56:25, 797144254.2207146, 1176.541463392747, 1162.4651197226706, 2339.006583115417, 2278.807946680982, -45.53348471088641, 67.6411408925092, -45.28105881176176, 67.61142190977911, 76.98290619618214, 76.99279288472283, 76.98784954045249, 2228261.90657088,  nan, 0.0587153127972464,  nan,  nan, 2.642543439311104,  nan, 131.8326302303053, 4.463040539303216e-14, 1.1673713780945835e-16,  nan, 9.811437169583753e-17,  1.703257967834089e-22, 3.856063420963236e-26,  4.416008032093092e-24, 8.698924286963509e-18,  nan, 2.6853765074404967e-17, 0.4474489283815932, 553086.7104532674, 2702.2414842584035, 0.1316663062604075, 6749439.55153608, 30428.891223541585, 87.06905780218115, 13191.430786627185, 0.0087409669816959, 0.0407272750116139, 2.3544376059227545, 0.0407272750116139, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.049315787032542, 0.1895847911969148, 72.37006849044445, 72.88866532360126, 67.625, -45.375, 49.875, -62.125, -16.028752002877283, 56.51877751546235, -93.05469886309938, 68.59387494583011
2025 APR 05 16:56:26, 797144255.2223841, 1174.343551213027, 1159.681775311781, 2334.025326524808, 2273.2164609406504, -45.50879556670982, 67.67501000188996, -45.24542113400558, 67.64346643372163, 76.90295428383496, 76.91222747779896, 76.90759088081697, 2242031.929199858,  nan, 0.0589142120766611,  nan,  nan, 2.641965984233679,  nan, 131.96743851754633, 4.593051686804088e-14, 2.5626852648126563e-17,  nan, 1.0424012953663724e-17,  1.7102962127205262e-22, 3.904012164746875e-26,  4.432468047782833e-24, 1.0555352263946345e-18,  nan, 2.6735567420651456e-17, 0.9198396584994254, 553086.7104532674, 321.61692957212426, 0.305224042189716, 4261342.958348286, 3165.046721207504, 87.06278852698357, 13191.430786627185, 0.0087411140461213, 0.0409076291195028, 2.3544376059227545, 0.0409076291195028, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.0490862621512522, 0.1887034563866966, 72.4073121916322, 72.94073401854801, 67.625, -45.125, 49.875, -62.125, -16.02252109545107, 56.58125708801779, -92.96679757313784, 68.63128180127862
2025 APR 05 16:56:27, 797144256.2240535, 1172.132697349815, 1156.9143552978976, 2329.047052647713, 2267.62400908902, -45.48340562815851, 67.70876423124916, -45.20969763346297, 67.67548317152776, 76.82228362162016, 76.83182463884506, 76.82705413023261, 2258338.753423883,  nan, 0.059134468785965,  nan,  nan, 2.6418083586850623,  nan, 132.5935439517515, 5.3606268098550286e-14, 2.3254073229493528e-17,  nan, 7.215312028275016e-18,  1.7173065381917217e-22, 3.9526846232187286e-26,  4.4488573344065886e-24, 3.8794502694761348e-19,  nan, 2.661817250674828e-17, 0.8549748958027236, 6749439.55153608, 115.74151222066962, 0.4804031697819664, 582311.723048583, 2144.2124709757977, 87.05666177984868, 13191.430786627185, 0.0087412580736591, 0.0410883771589125, 2.3544376059227545, 0.0410883771589125, 2.3544376059227545,  nan,  nan,  nan,  nan, 0.048858192988795, 0.1878242896556685, 72.4444734923269, 72.99288022320268, 67.625, -44.875, 49.875, -62.125, -16.016257615525262, 56.64372643228755, -92.87858927705211, 68.66863823108228
