# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 30 19:40:29, 812533298.6137863, 864.2833099595641, -912.3138164313751, 3256.055795943857, -314.19455181645725, 105.65233327053272, -5.254636885286945, -5.308717766255045, 31.70862430524351, 31.71639981261362, 966.6165946001488, 447.94286880908294, 106.82786374248963, -6.884375260033626
2025 SEP 30 19:40:30, 812533299.6171308, 859.9493903392581, -912.4853702731593, 3255.9338974049447, -314.9497171933084, 105.65568963885394, -5.267268182638204, -5.321499352780595, 31.467261903917276, 31.47497760575046, 965.9944409139677, 446.914454900857, 106.83183415979013, -6.881501591472317
2025 SEP 30 19:40:31, 812533300.6204753, 855.6513096241971, -912.6574101696459, 3255.8112244055387, -315.7094420557241, 105.6590576208204, -5.279979005186207, -5.334359132573763, 31.226057643806236, 31.23371972750272, 965.3899661459906, 445.89785402579537, 106.8358015111614, -6.878629440446942
2025 SEP 30 19:40:32, 812533301.6238197, 851.3896285981644, -912.8299362206345, 3255.6877751007955, -316.4737103652747, 105.66243722905187, -5.2927690328432995, -5.347296851555157, 30.985039711111998, 30.99265422108559, 964.8032711343188, 444.89306644667107, 106.83976581887151, -6.875758802278951
2025 SEP 30 19:40:33, 812533302.6271642, 847.1649145046644, -913.010198633395, 3255.562084003476, -317.23672916773234, 105.6659534669207, -5.305796234822385, -5.3603253831469155, 30.744241586074757, 30.751802950157103, 964.2344828527971, 443.90006354679707, 106.84372709780732, -6.872889666633319
2025 SEP 30 19:40:34, 812533303.6305087, 842.9777364126575, -913.1831844257872, 3255.4371819352086, -318.0104349411409, 105.66934751744509, -5.318730894332676, -5.373418127289365, 30.50368066398694, 30.511215282884766, 963.6836234584805, 442.9189196583358, 106.8476853702092, -6.870022027214669
2025 SEP 30 19:40:35, 812533304.6338532, 838.8286743197402, -913.3566611484198, 3255.311498796914, -318.7886140568662, 105.67275330143558, -5.331744171583739, -5.3865877793466135, 30.263396244744822, 30.270906802253222, 963.1508510067985, 441.949570501686, 106.85164062727696, -6.867155868612482
2025 SEP 30 19:40:36, 812533305.6371976, 834.7183141987404, -913.5306277689308, 3255.1850332413433, -319.5712486139188, 105.67617081083674, -5.344835713093907, -5.399834062110922, 30.023419608881685, 30.030908213165507, 962.6362630509058, 440.9920135244687, 106.85559289185568, -6.864291184188794
2025 SEP 30 19:40:37, 812533306.6405421, 830.6472460200565, -913.712532990521, 3255.054720233765, -320.36808595357115, 105.67973562270052, -5.358169210403838, -5.413322243758237, 29.782913205444014, 29.792897279744196, 962.1336671014644, 440.052528623445, 106.85954218883685, -6.861427967572842
2025 SEP 30 19:40:38, 812533307.6438867, 826.6160673546935, -913.8875162853718, 3254.9266776397067, -321.159517665545, 105.68317725248562, -5.3714151655840645, -5.426719928048064, 29.543648484366443, 29.553618545514592, 961.6557953410819, 439.11848598402275, 106.86348852029724, -6.858566212388262
2025 SEP 30 19:40:39, 812533308.6472311, 822.6253790827462, -914.063002845668, 3254.7978413582437, -321.95537712745835, 105.6866308854464, -5.384738702276215, -5.44019383296275, 29.30478785527011, 29.314751532446795, 961.196375919351, 438.1962368545744, 106.86743188480429, -6.855705893731216
2025 SEP 30 19:40:40, 812533309.6505756, 818.6757933631409, -914.2465388869045, 3254.6667571817406, -322.748997237076, 105.69022631886588, -5.398290965841279, -5.4537590190026295, 29.06637840660037, 29.076308504396405, 960.7555866112167, 437.28569511830267, 106.8713723196668, -6.852847014587628
