-32.5	217.5	3.609
-32.5	222.5	3.460
-32.5	227.5	3.439
-32.5	232.5	3.256
-32.5	237.5	2.932
-32.5	242.5	2.832
-32.5	247.5	2.756
-32.5	252.5	2.634
-32.5	257.5	2.539
-32.5	262.5	2.367
-32.5	267.5	2.378
-32.5	272.5	2.520
-32.5	277.5	2.533
-32.5	282.5	2.412
-32.5	287.5	2.349
-32.5	292.5	2.198
-32.5	297.5	1.951
-32.5	302.5	1.805
-32.5	307.5	1.801
-32.5	312.5	1.870
-32.5	317.5	2.054
-32.5	322.5	2.329
-32.5	327.5	2.846
-32.5	332.5	3.239
-32.5	337.5	3.533
-32.5	342.5	3.797
-32.5	347.5	3.970
-32.5	352.5	4.058
-32.5	357.5	4.139
-27.5	2.5	    4.909
-27.5	7.5	    4.981
-27.5	12.5	5.065
-27.5	17.5	5.010
-27.5	22.5	4.621
-27.5	27.5	4.044
-27.5	32.5	3.712
-27.5	37.5	3.452
-27.5	42.5	3.217
-27.5	47.5	2.983
-27.5	52.5	3.005
-27.5	57.5	2.946
-27.5	62.5	3.114
-27.5	67.5	2.983
-27.5	72.5	2.690
-27.5	77.5	2.908
-27.5	82.5	3.176
-27.5	87.5	3.147
-27.5	92.5	3.319
-27.5	97.5	3.288
-27.5	102.5	3.339
-27.5	107.5	3.423
-27.5	112.5	3.533
-27.5	117.5	3.687
-27.5	122.5	3.631
-27.5	127.5	3.673
-27.5	132.5	3.503
-27.5	137.5	3.413
-27.5	142.5	3.524
-27.5	147.5	3.868
-27.5	152.5	4.021
-27.5	157.5	4.050
-27.5	162.5	4.357
-27.5	167.5	4.739
-27.5	172.5	4.827
-27.5	177.5	4.679
-27.5	182.5	4.364
-27.5	187.5	4.067
-27.5	192.5	3.963
-27.5	197.5	3.978
-27.5	202.5	4.054
-27.5	207.5	3.910
-27.5	212.5	4.050
-27.5	217.5	4.064
-27.5	222.5	4.002
-27.5	227.5	3.704
-27.5	232.5	3.434
-27.5	237.5	3.052
-27.5	242.5	3.009
-27.5	247.5	2.930
-27.5	252.5	2.647
-27.5	257.5	2.608
-27.5	262.5	2.440
-27.5	267.5	2.277
-27.5	272.5	2.499
-27.5	277.5	2.694
-27.5	282.5	2.693
-27.5	287.5	2.477
-27.5	292.5	2.187
-27.5	297.5	1.993
-27.5	302.5	2.108
-27.5	307.5	2.141
-27.5	312.5	2.230
-27.5	317.5	2.555
-27.5	322.5	2.785
-27.5	327.5	3.311
-27.5	332.5	3.384
-27.5	337.5	3.470
-27.5	342.5	3.789
-27.5	347.5	3.934
-27.5	352.5	4.232
-27.5	357.5	4.484
-22.5	2.5	    5.141
-22.5	7.5	    5.622
-22.5	12.5	5.641
-22.5	17.5	5.278
